Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber,Results
10-05-20,Mysore,12.0,24.8,0.4,2.2,5.2,NW,35.0,N,13.0,80.0,1023.9,3.0,14.5,No,74858,0
11-05-20,Mysore,14.4,22.9,0.8,2.0,8.3,SSE,41.0,SSW,15.0,76.0,1022.2,1.0,16.7,No,32845,0
12-05-20,Mysore,12.6,23.0,0.0,4.0,8.8,SSE,37.0,S,17.0,73.0,1030.1,3.0,16.7,Yes,64835,1
13-05-20,Mysore,13.7,23.0,11.2,4.8,8.8,W,26.0,E,20.0,74.0,1030.5,1.0,15.6,No,37515,0
14-05-20,Mysore,12.6,23.2,0.2,1.8,9.5,ENE,28.0,NE,13.0,78.0,1029.3,1.0,14.8,No,75160,0
15-05-20,Mysore,11.7,22.9,0.0,4.0,10.0,WNW,24.0,E,15.0,82.0,1028.7,1.0,13.7,No,44641,0
16-05-20,Mysore,12.0,25.3,0.0,3.2,9.9,W,28.0,ENE,19.0,75.0,1029.4,0.0,14.6,No,75307,0
17-05-20,Mysore,12.0,24.2,0.0,4.0,9.1,NNE,26.0,ENE,11.0,72.0,1030.4,6.0,14.3,No,74288,0
18-05-20,Mysore,13.0,24.8,0.0,3.4,2.8,W,20.0,W,15.0,69.0,1028.3,7.0,14.8,No,59698,0
19-05-20,Mysore,13.1,26.1,0.0,2.4,7.5,WNW,24.0,WNW,19.0,72.0,1026.0,7.0,15.8,No,75578,0
20-05-20,Mysore,14.4,25.5,0.0,3.2,4.7,W,24.0,WNW,17.0,69.0,1022.9,7.0,16.2,No,28240,0
21-05-20,Mysore,14.8,23.5,0.0,3.6,9.8,W,26.0,ESE,13.0,66.0,1024.4,2.0,17.5,No,27584,0
22-05-20,Mysore,13.1,27.1,0.0,2.2,9.4,W,24.0,W,13.0,82.0,1023.5,1.0,14.9,No,24492,0
23-05-20,Mysore,13.9,25.1,0.0,4.0,8.0,W,22.0,WNW,11.0,64.0,1017.9,3.0,16.5,No,63532,0
24-05-20,Mysore,15.7,25.2,0.0,4.8,7.4,WSW,35.0,SSW,13.0,62.0,1015.4,2.0,17.7,No,33060,0
25-05-20,Mysore,15.5,26.9,0.0,3.4,7.1,W,26.0,ESE,19.0,75.0,1018.3,5.0,17.2,No,65594,0
26-05-20,Mysore,14.1,23.6,0.0,3.4,9.4,NNE,30.0,ENE,13.0,81.0,1023.4,6.0,16.3,No,70014,0
27-05-20,Mysore,16.0,24.0,0.0,2.6,3.0,N,48.0,NNE,11.0,68.0,1018.0,7.0,19.4,No,8324,0
28-05-20,Mysore,17.1,24.1,0.0,5.6,9.6,NW,48.0,WNW,22.0,54.0,1013.8,1.0,19.3,No,70503,0
29-05-20,Mysore,12.8,21.3,0.0,5.4,7.7,S,35.0,S,20.0,59.0,1023.1,2.0,15.3,No,46277,0
30-05-20,Mysore,14.5,21.4,0.0,4.4,5.2,SSW,33.0,S,19.0,71.0,1026.8,6.0,15.9,Yes,28357,1
31-05-20,Mysore,14.3,20.7,2.4,1.0,7.5,NNE,31.0,ENE,15.0,86.0,1026.9,5.0,15.2,Yes,43297,1
01-06-20,Mysore,14.8,20.7,11.2,5.0,0.4,W,46.0,W,7.0,87.0,1020.5,7.0,17.0,No,46445,0
02-06-20,Mysore,12.4,22.3,1.0,2.0,5.9,W,30.0,WNW,11.0,85.0,1017.2,7.0,14.5,No,51278,0
03-06-20,Mysore,10.5,20.3,0.0,1.8,9.9,W,39.0,WNW,9.0,70.0,1018.4,1.0,13.2,No,7278,0
04-06-20,Mysore,11.2,22.3,0.0,3.6,9.6,W,33.0,SSE,24.0,69.0,1024.1,1.0,13.6,Yes,1290,1
05-06-20,Mysore,13.6,19.8,8.6,4.0,0.4,SSE,30.0,SSW,19.0,91.0,1025.7,8.0,15.3,Yes,58548,1
06-06-20,Mysore,14.5,15.5,13.2,7.2,0.5,S,48.0,SSW,22.0,86.0,1026.3,7.0,15.3,Yes,41296,1
07-06-20,Mysore,10.1,19.4,6.8,2.4,7.8,SSW,39.0,SSW,26.0,67.0,1027.2,2.0,12.2,No,22974,0
08-06-20,Mysore,10.5,17.7,0.0,3.6,6.3,SSE,46.0,SSW,17.0,65.0,1026.9,3.0,11.9,Yes,51491,1
09-06-20,Mysore,8.6,18.4,2.2,2.6,5.1,SSE,46.0,SE,22.0,71.0,1028.4,1.0,10.4,Yes,33705,1
10-06-20,Mysore,10.4,19.2,13.8,2.0,3.6,SSE,31.0,SE,20.0,91.0,1030.5,7.0,13.0,Yes,43220,1
11-06-20,Mysore,10.4,19.6,5.6,2.2,5.6,W,24.0,SSE,19.0,86.0,1026.6,6.0,11.9,No,9952,0
12-06-20,Mysore,11.1,20.4,0.0,1.0,5.8,W,30.0,NNE,15.0,86.0,1022.0,7.0,12.1,No,20401,0
13-06-20,Mysore,10.7,20.9,0.0,2.4,3.3,N,28.0,N,15.0,85.0,1019.4,7.0,11.8,Yes,60266,1
14-06-20,Mysore,11.8,19.9,5.0,2.4,3.9,W,31.0,W,17.0,89.0,1012.1,8.0,14.3,No,36335,0
15-06-20,Mysore,10.3,17.2,0.2,2.6,1.2,W,54.0,WSW,13.0,65.0,1008.9,7.0,13.0,No,62042,0
16-06-20,Mysore,9.3,19.5,0.4,0.8,9.7,SW,44.0,WNW,15.0,78.0,1020.8,1.0,11.3,No,68621,0
17-06-20,Mysore,10.0,19.8,0.0,4.4,9.1,WSW,43.0,SSW,20.0,63.0,1023.4,1.0,13.5,No,13744,0
18-06-20,Mysore,11.4,20.4,0.0,1.8,9.4,W,35.0,ESE,22.0,67.0,1030.1,1.0,12.5,No,61075,0
19-06-20,Mysore,10.6,21.5,0.0,1.8,8.5,W,24.0,NE,15.0,81.0,1027.8,3.0,12.0,No,77919,0
20-06-20,Mysore,12.0,21.3,0.0,4.6,6.3,WSW,28.0,W,6.0,66.0,1019.9,2.0,15.5,No,50966,0
21-06-20,Mysore,10.5,21.9,0.0,2.4,9.5,W,30.0,W,22.0,79.0,1020.4,1.0,11.8,No,18478,0
22-06-20,Mysore,11.1,19.7,0.0,3.4,4.4,W,26.0,NNE,15.0,79.0,1023.0,7.0,11.9,No,48012,0
23-06-20,Mysore,10.0,16.6,0.0,0.6,1.8,N,37.0,N,15.0,76.0,1014.9,7.0,13.5,No,76851,0
24-06-20,Mysore,11.5,16.7,0.0,6.2,9.7,WNW,81.0,WNW,28.0,47.0,1007.1,1.0,12.1,No,47663,0
25-06-20,Mysore,11.1,18.1,0.0,4.0,9.7,W,76.0,W,31.0,45.0,1012.2,1.0,14.8,No,77481,0
26-06-20,Mysore,10.7,22.2,0.0,4.8,9.8,WNW,41.0,WNW,17.0,47.0,1018.8,1.0,15.1,No,62319,0
27-06-20,Mysore,10.4,21.2,0.0,4.0,8.1,N,30.0,NNE,11.0,68.0,1021.0,7.0,12.1,No,55591,0
28-06-20,Mysore,12.0,22.8,0.0,5.0,6.9,W,96.0,NW,28.0,36.0,1007.2,7.0,15.8,No,16132,0
29-06-20,Mysore,10.0,16.4,0.0,7.0,9.6,NW,69.0,NW,28.0,45.0,1004.5,1.0,12.1,No,20427,0
30-06-20,Mysore,9.4,16.1,0.0,3.8,9.4,WSW,50.0,WSW,24.0,53.0,1015.1,1.0,11.4,No,16890,0
01-07-20,Mysore,8.9,19.1,0.0,3.0,9.3,W,33.0,W,20.0,64.0,1025.0,1.0,10.1,No,40313,0
02-07-20,Mysore,7.4,20.2,0.0,3.8,9.6,W,37.0,SSE,28.0,67.0,1027.6,1.0,9.6,No,41493,0
03-07-20,Mysore,6.7,18.3,0.0,1.2,9.6,W,28.0,ENE,19.0,71.0,1027.3,1.0,9.1,No,76950,0
04-07-20,Mysore,6.7,20.4,0.0,2.4,9.9,NW,30.0,ESE,9.0,71.0,1021.3,0.0,9.3,No,41297,0
05-07-20,Mysore,8.2,18.0,0.0,3.6,9.6,W,48.0,WNW,17.0,62.0,1016.2,1.0,10.1,No,18003,0
06-07-20,Mysore,8.2,18.1,0.0,4.0,9.9,W,43.0,WSW,17.0,59.0,1013.6,1.0,11.6,No,75016,0
07-07-20,Mysore,8.3,19.5,0.0,3.0,9.2,W,43.0,WSW,17.0,59.0,1014.4,1.0,10.7,No,12617,0
08-07-20,Mysore,7.9,18.7,0.0,3.8,9.7,W,33.0,E,20.0,66.0,1016.6,1.0,9.0,No,10484,0
09-07-20,Mysore,6.6,21.3,0.0,2.6,9.4,W,67.0,NNE,11.0,49.0,1007.6,0.0,11.9,No,24058,0
10-07-20,Mysore,8.8,17.3,0.2,5.8,9.8,WNW,61.0,W,15.0,52.0,1005.8,1.0,11.9,No,55221,0
11-07-20,Mysore,9.0,18.5,0.0,4.0,9.9,W,35.0,W,17.0,58.0,1017.4,1.0,11.8,No,30030,0
12-07-20,Mysore,6.4,18.5,0.2,3.4,9.5,W,44.0,WSW,11.0,64.0,1019.6,0.0,8.9,No,70460,0
13-07-20,Mysore,6.5,16.3,0.0,3.6,9.6,S,46.0,S,28.0,54.0,1027.4,1.0,8.2,No,48125,0
14-07-20,Mysore,6.6,17.9,0.0,3.2,5.1,W,35.0,SSW,17.0,62.0,1032.0,6.0,9.2,Yes,42258,1
15-07-20,Mysore,9.2,15.6,1.6,0.4,0.0,W,22.0,E,13.0,88.0,1025.8,7.0,11.5,Yes,39636,1
16-07-20,Mysore,11.4,18.5,1.8,1.2,3.9,W,41.0,W,4.0,86.0,1013.7,8.0,13.2,No,59385,0
17-07-20,Mysore,9.5,19.9,0.0,2.0,9.4,W,56.0,WNW,20.0,56.0,1012.6,1.0,13.1,No,74475,0
18-07-20,Mysore,8.6,15.9,0.0,4.0,7.9,WSW,63.0,WSW,28.0,47.0,1011.2,2.0,9.6,No,71689,0
19-07-20,Mysore,8.5,14.9,0.0,4.6,3.2,SW,70.0,SSW,26.0,50.0,1021.2,6.0,10.1,No,36597,0
20-07-20,Mysore,9.8,15.3,0.2,4.0,1.1,SSW,54.0,S,20.0,66.0,1025.7,7.0,11.2,No,33478,0
21-07-20,Mysore,8.9,18.3,0.0,2.0,7.5,W,31.0,SSE,22.0,69.0,1026.9,7.0,9.9,No,35094,0
22-07-20,Mysore,8.7,19.0,0.0,1.4,9.6,W,24.0,SE,22.0,81.0,1024.6,2.0,10.8,No,74733,0
23-07-20,Mysore,8.9,18.9,0.0,3.2,6.7,W,22.0,ESE,17.0,87.0,1025.5,3.0,10.7,No,39923,0
24-07-20,Mysore,8.5,19.8,0.0,0.6,2.4,N,20.0,N,11.0,83.0,1022.5,5.0,10.9,No,52316,0
25-07-20,Mysore,9.6,18.8,0.0,2.8,2.6,W,52.0,N,9.0,82.0,1023.0,7.0,11.5,Yes,716,1
26-07-20,Mysore,11.3,18.7,8.2,2.0,4.2,W,43.0,WNW,22.0,90.0,1024.9,8.0,13.0,Yes,12330,1
27-07-20,Mysore,9.4,21.0,4.2,1.8,10.2,W,31.0,ESE,20.0,65.0,1024.6,1.0,11.9,No,26473,0
28-07-20,Mysore,8.8,18.5,0.0,3.2,6.7,WSW,46.0,WNW,15.0,62.0,1021.3,7.0,11.9,No,55137,0
29-07-20,Mysore,11.8,23.3,0.0,4.0,5.1,NNW,44.0,NNE,22.0,49.0,1018.0,7.0,14.9,No,26094,0
30-07-20,Mysore,13.0,24.0,0.0,6.2,10.2,NW,41.0,WNW,13.0,44.0,1018.0,6.0,17.3,No,34878,0
31-07-20,Mysore,13.9,25.0,0.0,6.6,10.1,NNW,61.0,NW,24.0,40.0,1014.2,1.0,17.7,No,43034,0
01-08-20,Mysore,15.9,18.2,0.0,8.4,10.0,W,72.0,W,22.0,41.0,1007.2,1.0,16.8,No,36163,0
02-08-20,Mysore,7.2,16.1,0.0,6.4,10.0,W,46.0,S,28.0,45.0,1024.6,1.0,9.6,No,34402,0
03-08-20,Mysore,5.5,17.6,0.0,3.8,9.5,W,28.0,ESE,20.0,60.0,1034.1,1.0,8.4,No,1289,0
04-08-20,Mysore,6.4,17.2,0.0,2.6,10.1,E,26.0,E,17.0,69.0,1034.4,3.0,9.9,No,30169,0
05-08-20,Mysore,7.9,20.6,0.0,1.6,10.2,SSE,33.0,SSE,17.0,75.0,1032.0,0.0,10.0,No,65201,0
06-08-20,Mysore,6.5,22.4,0.0,2.6,10.1,W,35.0,NE,20.0,64.0,1032.6,1.0,9.7,No,68661,0
07-08-20,Mysore,9.6,20.4,0.0,4.6,6.8,W,41.0,SE,28.0,53.0,1029.6,6.0,11.4,No,72960,0
08-08-20,Mysore,9.1,18.1,0.0,2.6,4.0,WNW,24.0,ESE,17.0,76.0,1032.1,7.0,10.9,No,64044,0
09-08-20,Mysore,8.9,19.2,0.0,1.8,6.8,NE,26.0,NE,13.0,94.0,1029.9,8.0,10.2,No,75203,0
10-08-20,Mysore,9.9,23.2,0.0,3.0,3.5,SW,31.0,WNW,9.0,46.0,1022.4,6.0,12.7,No,34300,0
11-08-20,Mysore,8.1,14.4,0.0,3.4,4.5,SSE,48.0,S,15.0,62.0,1025.4,7.0,10.3,Yes,39149,1
12-08-20,Mysore,6.3,15.4,21.4,5.6,3.9,S,44.0,SW,17.0,84.0,1030.0,7.0,8.9,Yes,60250,1
13-08-20,Mysore,7.9,17.0,19.4,3.6,10.1,SSW,37.0,SSE,19.0,77.0,1033.3,2.0,10.5,No,14428,0
14-08-20,Mysore,6.4,19.3,0.2,2.8,10.3,SSE,30.0,SE,20.0,64.0,1035.0,1.0,9.5,No,63680,0
15-08-20,Mysore,7.9,19.0,0.0,3.4,9.3,WNW,28.0,ESE,17.0,81.0,1031.6,1.0,10.5,No,43044,0
16-08-20,Mysore,8.7,16.8,0.0,1.2,0.3,ESE,26.0,ESE,13.0,86.0,1023.8,7.0,10.3,Yes,58223,1
17-08-20,Mysore,10.3,17.5,28.6,,2.2,ESE,46.0,WNW,28.0,90.0,1010.3,8.0,14.4,Yes,9281,1
18-08-20,Mysore,11.0,15.7,21.8,,0.0,SSE,63.0,SSW,31.0,94.0,1001.8,8.0,13.8,Yes,14548,1
19-08-20,Mysore,12.8,17.7,38.4,4.4,3.0,SSE,78.0,SW,28.0,69.0,1015.3,7.0,15.5,Yes,6263,1
20-08-20,Mysore,9.5,17.1,8.2,4.6,5.0,SW,44.0,S,22.0,68.0,1024.7,7.0,12.5,Yes,73131,1
21-08-20,Mysore,9.4,18.1,10.8,2.0,7.1,SE,43.0,S,19.0,86.0,1029.2,7.0,11.7,Yes,2694,1
22-08-20,Mysore,11.2,19.6,10.2,2.4,10.1,SSE,28.0,SSE,17.0,88.0,1031.8,6.0,13.2,Yes,49531,1
23-08-20,Mysore,9.9,19.3,3.2,3.2,2.9,ESE,31.0,E,4.0,92.0,1031.6,5.0,11.8,Yes,73530,1
24-08-20,Mysore,11.1,19.4,3.8,0.2,7.3,W,22.0,E,17.0,88.0,1029.7,4.0,13.0,No,25191,0
25-08-20,Mysore,10.5,19.3,0.0,3.2,8.9,ESE,44.0,ESE,13.0,81.0,1025.7,0.0,13.7,Yes,19160,1
26-08-20,Mysore,11.6,15.6,12.6,4.6,0.0,ESE,52.0,SSW,2.0,93.0,1024.3,8.0,13.6,Yes,51304,1
27-08-20,Mysore,13.4,19.8,13.2,3.2,5.3,SSE,56.0,SE,19.0,80.0,1025.3,7.0,15.3,Yes,57453,1
28-08-20,Mysore,12.3,19.7,15.2,6.6,8.8,SSE,48.0,SSE,20.0,81.0,1026.8,2.0,15.3,Yes,44792,1
29-08-20,Mysore,9.4,18.0,2.0,3.8,5.4,SSW,50.0,SSW,17.0,85.0,1026.7,7.0,12.1,Yes,37680,1
30-08-20,Mysore,12.0,16.1,3.2,3.8,2.7,SSW,52.0,SW,20.0,89.0,1023.9,8.0,12.5,Yes,62528,1
31-08-20,Mysore,11.7,20.8,3.0,1.0,9.5,W,37.0,ESE,20.0,67.0,1021.1,1.0,14.8,No,25171,0
01-09-20,Mysore,10.7,23.6,0.0,3.2,8.7,NE,31.0,ENE,13.0,77.0,1016.9,4.0,14.6,No,40102,0
02-09-20,Mysore,14.1,18.4,0.2,5.2,1.5,W,59.0,S,7.0,59.0,1009.1,5.0,15.8,Yes,54573,1
03-09-20,Mysore,8.9,16.7,5.0,4.2,7.7,SW,76.0,SSW,28.0,52.0,1013.3,6.0,13.1,No,66884,0
04-09-20,Mysore,9.8,17.6,0.2,3.0,8.3,S,61.0,SSW,24.0,53.0,1015.9,3.0,13.4,Yes,679,1
05-09-20,Mysore,8.8,18.2,4.4,3.6,8.7,SSW,52.0,S,17.0,72.0,1021.8,3.0,13.2,Yes,34454,1
06-09-20,Mysore,10.3,19.1,11.0,3.2,2.3,ESE,43.0,SE,7.0,92.0,1029.7,7.0,12.3,Yes,18791,1
07-09-20,Mysore,11.2,19.0,18.4,3.6,6.9,ESE,31.0,SE,15.0,90.0,1032.0,7.0,12.5,No,76175,0
08-09-20,Mysore,10.9,19.5,1.0,2.4,10.5,NE,35.0,NE,17.0,93.0,1029.5,1.0,12.2,No,23194,0
09-09-20,Mysore,12.2,23.1,0.0,5.0,10.3,NNE,41.0,NE,17.0,56.0,1019.4,1.0,19.3,Yes,67499,1
10-09-20,Mysore,14.0,24.4,5.0,6.8,8.3,W,59.0,WSW,9.0,84.0,1008.2,7.0,14.8,No,22274,0
11-09-20,Mysore,12.1,25.8,0.2,5.2,10.9,SSW,50.0,E,13.0,36.0,1016.7,1.0,18.1,No,4323,0
12-09-20,Mysore,13.9,18.4,0.2,6.8,1.8,S,41.0,SE,13.0,67.0,1025.7,7.0,14.7,No,38068,0
13-09-20,Mysore,12.9,17.6,0.8,2.4,3.8,E,28.0,E,9.0,80.0,1026.9,7.0,14.4,No,66992,0
14-09-20,Mysore,12.9,22.6,0.4,2.8,9.5,SSE,35.0,E,11.0,69.0,1020.6,0.0,17.3,No,66777,0
15-09-20,Mysore,13.1,20.1,0.0,3.8,10.1,ENE,30.0,ENE,11.0,68.0,1018.6,1.0,17.7,No,35660,0
16-09-20,Mysore,15.2,21.7,0.0,4.8,5.1,,,ENE,28.0,76.0,1009.9,6.0,18.6,Yes,1409,1
17-09-20,Mysore,13.3,22.2,,5.2,10.7,W,61.0,WSW,35.0,36.0,1012.2,6.0,17.7,No,5233,0
18-09-20,Mysore,12.2,20.5,0.0,7.0,10.8,WSW,44.0,SE,28.0,33.0,1018.6,1.0,15.6,No,42056,0
19-09-20,Mysore,9.2,22.2,0.0,5.4,9.7,ESE,31.0,E,19.0,50.0,1022.3,7.0,14.7,No,52418,0
20-09-20,Mysore,9.1,20.3,0.0,4.2,11.0,S,41.0,SSE,13.0,50.0,1024.5,1.0,15.4,No,40974,0
21-09-20,Mysore,10.9,20.9,1.0,3.6,8.0,ESE,30.0,ESE,15.0,71.0,1030.5,6.0,15.4,No,20768,0
22-09-20,Mysore,12.3,20.2,0.2,4.8,10.6,E,26.0,E,6.0,55.0,1032.1,4.0,16.9,No,59679,0
23-09-20,Mysore,10.9,21.2,0.0,4.0,10.9,NE,37.0,NE,11.0,58.0,1030.2,0.0,17.2,No,19379,0
24-09-20,Mysore,11.7,22.2,0.0,5.4,10.7,NNE,37.0,NE,6.0,66.0,1022.7,0.0,18.5,No,56930,0
25-09-20,Mysore,17.4,24.6,0.0,6.2,1.2,WSW,61.0,SSE,6.0,60.0,1011.9,7.0,20.0,Yes,28506,1
26-09-20,Mysore,14.3,21.7,2.0,3.0,8.3,SSE,41.0,SE,22.0,59.0,1017.9,5.0,18.8,No,47583,0
27-09-20,Mysore,13.0,22.8,0.2,5.0,11.1,ESE,35.0,SE,15.0,53.0,1021.1,5.0,18.8,No,37296,0
28-09-20,Mysore,11.6,25.4,0.2,5.4,11.2,NNE,50.0,NE,19.0,54.0,1021.9,0.0,20.4,No,77249,0
29-09-20,Mysore,16.5,32.9,0.0,8.0,10.6,NNW,37.0,WNW,17.0,29.0,1014.6,2.0,25.2,No,66142,0
30-09-20,Mysore,16.6,33.5,0.0,8.0,6.8,NW,52.0,NW,2.0,42.0,1013.7,4.0,23.7,No,50402,0
01-10-20,Mysore,15.6,22.1,0.0,12.0,11.3,WSW,61.0,SE,28.0,19.0,1017.7,1.0,18.2,No,34090,0
02-10-20,Mysore,10.4,24.9,0.0,7.2,11.1,WNW,30.0,NE,11.0,45.0,1022.1,1.0,17.6,No,49339,0
03-10-20,Mysore,12.8,21.1,0.0,5.8,6.3,ESE,31.0,E,6.0,63.0,1021.1,4.0,19.0,No,9558,0
04-10-20,Mysore,16.4,21.9,0.0,3.0,8.5,ENE,39.0,NE,19.0,73.0,1020.2,7.0,19.2,No,15872,0
05-10-20,Mysore,14.0,33.8,0.0,4.4,10.6,SSW,63.0,E,11.0,65.0,1016.0,1.0,18.4,No,29607,0
06-10-20,Mysore,17.3,26.0,0.0,8.8,8.3,NE,46.0,ENE,9.0,67.0,1019.2,7.0,19.7,No,25077,0
07-10-20,Mysore,19.7,27.9,0.0,8.0,7.7,NW,61.0,ESE,28.0,44.0,1007.8,7.0,24.1,Yes,55371,1
08-10-20,Mysore,15.1,21.1,5.4,4.6,3.7,SSW,35.0,ESE,20.0,80.0,1018.7,7.0,16.7,No,7911,0
09-10-20,Mysore,14.4,21.2,0.0,4.8,8.5,ENE,37.0,ENE,7.0,61.0,1023.2,1.0,18.6,No,47581,0
10-10-20,Mysore,14.0,22.8,0.2,4.8,7.9,NE,35.0,ENE,13.0,53.0,1019.5,6.0,20.2,No,19153,0
11-10-20,Mysore,14.4,26.8,0.0,5.4,11.1,NNE,41.0,E,13.0,61.0,1016.8,1.0,19.9,No,6437,0
12-10-20,Mysore,17.0,24.7,0.0,7.8,11.2,NNE,52.0,NE,9.0,66.0,1017.5,0.0,20.3,No,70923,0
13-10-20,Mysore,17.9,26.2,0.0,8.8,5.0,WNW,57.0,ENE,11.0,60.0,1007.6,7.0,22.5,Yes,54093,1
14-10-20,Mysore,13.2,17.6,9.4,5.8,3.0,S,76.0,WSW,26.0,49.0,1008.5,6.0,14.9,Yes,74863,1
15-10-20,Mysore,10.6,16.0,70.8,,0.1,SW,78.0,SSW,28.0,79.0,1011.7,8.0,11.6,No,26700,0
16-10-20,Mysore,9.0,23.4,0.2,4.0,11.7,ENE,30.0,E,11.0,61.0,1018.4,2.0,14.3,No,6286,0
17-10-20,Mysore,12.2,20.8,0.0,4.0,8.8,SSE,50.0,S,20.0,75.0,1024.6,7.0,15.2,No,42422,0
18-10-20,Mysore,12.9,20.4,0.0,7.6,6.2,ENE,26.0,E,15.0,66.0,1029.8,7.0,15.3,No,60313,0
19-10-20,Mysore,12.4,23.9,0.0,2.6,12.0,NNE,41.0,NE,9.0,57.0,1027.5,1.0,18.6,No,5337,0
20-10-20,Mysore,15.8,20.8,0.0,10.6,4.0,SSE,69.0,S,33.0,59.0,1028.7,7.0,19.8,No,41381,0
21-10-20,Mysore,15.0,18.7,0.4,2.6,0.0,ENE,31.0,E,19.0,50.0,1032.5,8.0,17.4,No,60281,0
22-10-20,Mysore,15.0,21.3,0.0,5.0,9.2,NNE,46.0,NE,4.0,54.0,1027.1,7.0,17.8,No,56299,0
23-10-20,Mysore,14.5,28.0,0.0,6.0,10.7,E,28.0,E,6.0,64.0,1018.0,3.0,19.7,No,12458,0
24-10-20,Mysore,18.6,26.4,0.0,5.8,7.1,NNE,48.0,ENE,13.0,78.0,1020.1,6.0,22.0,No,14223,0
25-10-20,Mysore,18.5,29.9,0.2,6.0,8.4,SSE,39.0,SSE,19.0,81.0,1015.3,1.0,21.0,No,66311,0
26-10-20,Mysore,18.5,32.5,0.0,5.0,11.2,S,44.0,SSE,11.0,64.0,1010.2,0.0,23.5,No,3018,0
27-10-20,Mysore,19.4,31.6,0.0,6.6,8.9,WNW,70.0,W,13.0,60.0,1007.8,5.0,23.2,No,54220,0
28-10-20,Mysore,15.9,28.9,0.0,7.8,10.4,W,43.0,W,17.0,36.0,1012.2,2.0,21.7,No,25595,0
29-10-20,Mysore,16.6,24.6,0.0,7.2,11.4,ENE,37.0,E,7.0,35.0,1017.2,1.0,22.6,No,75040,0
30-10-20,Mysore,15.5,30.8,0.0,5.8,12.6,E,28.0,ENE,13.0,61.0,1015.6,2.0,21.1,No,60238,0
31-10-20,Mysore,16.3,30.2,0.0,9.2,11.7,NNE,41.0,ENE,13.0,55.0,1013.4,1.0,22.4,Yes,12368,1
01-11-20,Mysore,21.3,36.5,,10.0,10.6,,,NW,28.0,35.0,1003.9,1.0,29.1,Yes,68428,1
02-11-20,Mysore,13.7,23.5,2.4,15.0,12.9,W,56.0,ESE,28.0,26.0,1017.9,1.0,16.8,No,6795,0
03-11-20,Mysore,13.8,21.5,0.2,7.8,6.8,ESE,37.0,ESE,11.0,52.0,1025.4,3.0,17.0,No,13051,0
04-11-20,Mysore,16.1,21.8,0.0,6.6,8.8,ENE,46.0,ENE,13.0,60.0,1024.0,7.0,20.4,No,75760,0
05-11-20,Mysore,17.7,23.5,0.0,6.0,3.8,NNE,67.0,NE,15.0,67.0,1017.1,7.0,20.7,Yes,25547,1
06-11-20,Mysore,15.5,23.2,2.0,5.6,9.5,SSW,50.0,SE,24.0,64.0,1014.8,6.0,20.1,No,9500,0
07-11-20,Mysore,16.5,22.1,0.0,6.2,11.9,E,30.0,E,9.0,54.0,1019.4,4.0,20.6,No,63604,0
08-11-20,Mysore,14.4,23.1,0.0,6.4,12.3,ENE,41.0,NE,9.0,61.0,1022.4,2.0,21.4,No,51642,0
09-11-20,Mysore,16.5,26.2,0.0,6.8,10.9,S,54.0,SSE,22.0,60.0,1018.8,1.0,23.1,No,4540,0
10-11-20,Mysore,18.7,23.6,0.0,8.0,3.2,ESE,37.0,SE,13.0,73.0,1018.2,8.0,20.7,No,21350,0
11-11-20,Mysore,16.6,23.2,0.0,4.2,5.1,ESE,35.0,SE,7.0,51.0,1020.1,6.0,21.3,No,72106,0
12-11-20,Mysore,16.4,22.2,0.0,4.6,6.1,ENE,33.0,E,6.0,66.0,1019.7,6.0,18.8,No,26487,0
13-11-20,Mysore,18.5,23.5,0.0,6.8,6.6,NE,39.0,ENE,15.0,64.0,1019.2,7.0,20.0,No,67391,0
14-11-20,Mysore,17.7,32.2,0.0,4.8,11.2,SSW,72.0,ESE,2.0,69.0,1011.8,3.0,23.3,No,19923,0
15-11-20,Mysore,18.9,24.1,0.0,12.8,2.3,SE,39.0,SSE,7.0,60.0,1009.9,8.0,20.1,Yes,32999,1
16-11-20,Mysore,18.1,28.5,5.6,5.0,7.3,W,74.0,W,22.0,87.0,1005.6,8.0,18.2,No,29763,0
17-11-20,Mysore,15.2,25.5,0.4,7.0,12.6,E,35.0,E,15.0,38.0,1013.8,2.0,21.3,No,19399,0
18-11-20,Mysore,18.6,26.7,0.0,8.0,11.7,SSE,43.0,SSE,20.0,60.0,1016.7,3.0,22.3,No,27005,0
19-11-20,Mysore,18.1,24.9,0.0,8.0,10.1,ENE,41.0,E,11.0,65.0,1021.8,7.0,21.9,No,36118,0
20-11-20,Mysore,18.8,31.1,0.0,6.8,10.6,ENE,41.0,ENE,6.0,56.0,1014.3,7.0,24.8,No,71803,0
21-11-20,Mysore,22.1,33.9,0.0,8.4,11.0,SSE,63.0,E,7.0,36.0,1007.4,2.0,31.0,No,2774,0
22-11-20,Mysore,19.1,26.3,0.0,10.0,9.3,SSE,37.0,E,9.0,50.0,1015.9,4.0,23.6,No,11400,0
23-11-20,Mysore,19.6,30.1,0.0,6.0,10.6,SE,44.0,E,4.0,62.0,1011.5,3.0,24.9,No,47231,0
24-11-20,Mysore,21.1,30.2,0.0,7.2,6.4,E,33.0,E,6.0,71.0,1015.0,6.0,23.5,Yes,22581,1
